year,municipality_code,municipality,age_code,age_label,age_order,birthplace_code,birthplace_label,sex_code,sex_label,population,status,source,source_updated,source_url
2021,439057,Salou,Y080_084,de 80 a 84 anys,16,ESTR,estranger,M,homes,30,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y080_084,de 80 a 84 anys,16,ESTR,estranger,F,dones,28,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y080_084,de 80 a 84 anys,16,ESTR,estranger,TOTAL,total,58,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y080_084,de 80 a 84 anys,16,TOTAL,total,M,homes,190,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y080_084,de 80 a 84 anys,16,TOTAL,total,F,dones,240,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y080_084,de 80 a 84 anys,16,TOTAL,total,TOTAL,total,430,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,CA09,Catalunya,M,homes,53,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,CA09,Catalunya,F,dones,97,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,CA09,Catalunya,TOTAL,total,150,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,RES,resta d'Espanya,M,homes,111,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,RES,resta d'Espanya,F,dones,178,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,RES,resta d'Espanya,TOTAL,total,289,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,ESTR,estranger,M,homes,11,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,ESTR,estranger,F,dones,40,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,ESTR,estranger,TOTAL,total,51,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,TOTAL,total,M,homes,175,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,TOTAL,total,F,dones,315,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,Y_GE085,85 anys o més,17,TOTAL,total,TOTAL,total,490,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,CA09,Catalunya,M,homes,6051,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,CA09,Catalunya,F,dones,5726,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,CA09,Catalunya,TOTAL,total,11777,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,RES,resta d'Espanya,M,homes,2798,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,RES,resta d'Espanya,F,dones,2821,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,RES,resta d'Espanya,TOTAL,total,5619,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,ESTR,estranger,M,homes,5738,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,ESTR,estranger,F,dones,5180,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,ESTR,estranger,TOTAL,total,10918,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,TOTAL,total,M,homes,14587,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,TOTAL,total,F,dones,13727,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,439057,Salou,TOTAL,total,18,TOTAL,total,TOTAL,total,28314,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,CA09,Catalunya,M,homes,573,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,CA09,Catalunya,F,dones,540,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,CA09,Catalunya,TOTAL,total,1113,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,RES,resta d'Espanya,M,homes,9,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,RES,resta d'Espanya,F,dones,6,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,RES,resta d'Espanya,TOTAL,total,15,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,ESTR,estranger,M,homes,19,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,ESTR,estranger,F,dones,13,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,ESTR,estranger,TOTAL,total,32,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,TOTAL,total,M,homes,601,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,TOTAL,total,F,dones,559,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y000_004,de 0 a 4 anys,0,TOTAL,total,TOTAL,total,1160,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,CA09,Catalunya,M,homes,731,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,CA09,Catalunya,F,dones,678,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,CA09,Catalunya,TOTAL,total,1409,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,RES,resta d'Espanya,M,homes,24,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,RES,resta d'Espanya,F,dones,17,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,RES,resta d'Espanya,TOTAL,total,41,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,ESTR,estranger,M,homes,25,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,ESTR,estranger,F,dones,40,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,ESTR,estranger,TOTAL,total,65,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,TOTAL,total,M,homes,780,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,TOTAL,total,F,dones,735,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y005_009,de 5 a 9 anys,1,TOTAL,total,TOTAL,total,1515,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,CA09,Catalunya,M,homes,703,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,CA09,Catalunya,F,dones,652,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,CA09,Catalunya,TOTAL,total,1355,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,RES,resta d'Espanya,M,homes,20,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,RES,resta d'Espanya,F,dones,22,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,RES,resta d'Espanya,TOTAL,total,42,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,ESTR,estranger,M,homes,46,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,ESTR,estranger,F,dones,37,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,ESTR,estranger,TOTAL,total,83,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,TOTAL,total,M,homes,769,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,TOTAL,total,F,dones,711,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y010_014,de 10 a 14 anys,2,TOTAL,total,TOTAL,total,1480,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,CA09,Catalunya,M,homes,472,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,CA09,Catalunya,F,dones,452,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,CA09,Catalunya,TOTAL,total,924,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,RES,resta d'Espanya,M,homes,20,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,RES,resta d'Espanya,F,dones,22,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,RES,resta d'Espanya,TOTAL,total,42,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,ESTR,estranger,M,homes,94,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,ESTR,estranger,F,dones,79,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,ESTR,estranger,TOTAL,total,173,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,TOTAL,total,M,homes,586,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,TOTAL,total,F,dones,553,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y015_019,de 15 a 19 anys,3,TOTAL,total,TOTAL,total,1139,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,CA09,Catalunya,M,homes,352,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,CA09,Catalunya,F,dones,354,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,CA09,Catalunya,TOTAL,total,706,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,RES,resta d'Espanya,M,homes,26,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,RES,resta d'Espanya,F,dones,20,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,RES,resta d'Espanya,TOTAL,total,46,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,ESTR,estranger,M,homes,159,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,ESTR,estranger,F,dones,154,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,ESTR,estranger,TOTAL,total,313,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,TOTAL,total,M,homes,537,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,TOTAL,total,F,dones,528,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y020_024,de 20 a 24 anys,4,TOTAL,total,TOTAL,total,1065,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,CA09,Catalunya,M,homes,331,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,CA09,Catalunya,F,dones,339,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,CA09,Catalunya,TOTAL,total,670,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,RES,resta d'Espanya,M,homes,40,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,RES,resta d'Espanya,F,dones,42,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,RES,resta d'Espanya,TOTAL,total,82,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,ESTR,estranger,M,homes,168,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,ESTR,estranger,F,dones,171,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,ESTR,estranger,TOTAL,total,339,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,TOTAL,total,M,homes,539,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,TOTAL,total,F,dones,552,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
