YEAR,MUN,municipality_name,AGE,age_label,SEX,CONCEPT,value,status,source_url
2021,431536,Torredembarra,Y006,6 anys,TOTAL,POP,191,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y007,7 anys,TOTAL,POP,156,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y008,8 anys,TOTAL,POP,180.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y009,9 anys,TOTAL,POP,176,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y010,10 anys,TOTAL,POP,197,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y011,11 anys,TOTAL,POP,182,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y012,12 anys,TOTAL,POP,193,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y013,13 anys,TOTAL,POP,174,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y014,14 anys,TOTAL,POP,177,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y015,15 anys,TOTAL,POP,181,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y016,16 anys,TOTAL,POP,186,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y017,17 anys,TOTAL,POP,192,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y018,18 anys,TOTAL,POP,186,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y019,19 anys,TOTAL,POP,177,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y020,20 anys,TOTAL,POP,177,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y021,21 anys,TOTAL,POP,158,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y022,22 anys,TOTAL,POP,177,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y023,23 anys,TOTAL,POP,158,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y024,24 anys,TOTAL,POP,170.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y025,25 anys,TOTAL,POP,162,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y026,26 anys,TOTAL,POP,181,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y027,27 anys,TOTAL,POP,189,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y028,28 anys,TOTAL,POP,189,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y029,29 anys,TOTAL,POP,169,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y030,30 anys,TOTAL,POP,154,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y031,31 anys,TOTAL,POP,178,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y032,32 anys,TOTAL,POP,201,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y033,33 anys,TOTAL,POP,181,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y034,34 anys,TOTAL,POP,202,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y035,35 anys,TOTAL,POP,205,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y036,36 anys,TOTAL,POP,213,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y037,37 anys,TOTAL,POP,235,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y038,38 anys,TOTAL,POP,266,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y039,39 anys,TOTAL,POP,256,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y040,40 anys,TOTAL,POP,254,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y041,41 anys,TOTAL,POP,277,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y042,42 anys,TOTAL,POP,302,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y043,43 anys,TOTAL,POP,276,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y044,44 anys,TOTAL,POP,260.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y045,45 anys,TOTAL,POP,272,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y046,46 anys,TOTAL,POP,278,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y047,47 anys,TOTAL,POP,262,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y048,48 anys,TOTAL,POP,255,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y049,49 anys,TOTAL,POP,270.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y050,50 anys,TOTAL,POP,261,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y051,51 anys,TOTAL,POP,273,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y052,52 anys,TOTAL,POP,260.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y053,53 anys,TOTAL,POP,275,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y054,54 anys,TOTAL,POP,272,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y055,55 anys,TOTAL,POP,242,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y056,56 anys,TOTAL,POP,266,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y057,57 anys,TOTAL,POP,233,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y058,58 anys,TOTAL,POP,259,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y059,59 anys,TOTAL,POP,220.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y060,60 anys,TOTAL,POP,244,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y061,61 anys,TOTAL,POP,245,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y062,62 anys,TOTAL,POP,224,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y063,63 anys,TOTAL,POP,215,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y064,64 anys,TOTAL,POP,204,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y065,65 anys,TOTAL,POP,218,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y066,66 anys,TOTAL,POP,213,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y067,67 anys,TOTAL,POP,200.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y068,68 anys,TOTAL,POP,195,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y069,69 anys,TOTAL,POP,180.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y070,70 anys,TOTAL,POP,161,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y071,71 anys,TOTAL,POP,170.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y072,72 anys,TOTAL,POP,175,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y073,73 anys,TOTAL,POP,179,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y074,74 anys,TOTAL,POP,131,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y075,75 anys,TOTAL,POP,136,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y076,76 anys,TOTAL,POP,146,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y077,77 anys,TOTAL,POP,127,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y078,78 anys,TOTAL,POP,93,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y079,79 anys,TOTAL,POP,100.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y080,80 anys,TOTAL,POP,115,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y081,81 anys,TOTAL,POP,64,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y082,82 anys,TOTAL,POP,80.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y083,83 anys,TOTAL,POP,90.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y084,84 anys,TOTAL,POP,86,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y085,85 anys,TOTAL,POP,90.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y086,86 anys,TOTAL,POP,69,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y087,87 anys,TOTAL,POP,61,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y088,88 anys,TOTAL,POP,51,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y089,89 anys,TOTAL,POP,47,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y090,90 anys,TOTAL,POP,38,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y091,91 anys,TOTAL,POP,43,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,431536,Torredembarra,Y092,92 anys,TOTAL,POP,26,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
